tableName,id,name
PMQuoteShipmentMode,1531,FCL
PMQuoteShipmentMode,1532,LCL
PMQuoteShipmentContainerSize,1533,20'
PMQuoteShipmentContainerSize,1534,40'
PMQuoteShipmentContainerSize,1535,40HC'
PMQuoteShipmentContainerSize,1536,45HC'
InternationalRelocationReason,1537,Relocating to the country for the first time
InternationalRelocationReason,1538,Returning to home country after more than 1 year abroad
InternationalRelocationReason,1539,Shipping items to a friend / relative
InternationalRelocationReason,1540,Moving items to a 2nd residence / holiday home
InternationalRelocationReason,1541,Other
Inter_NoteTemplates_Types,1542,Extra Man
Inter_NoteTemplates_Types,1543,Dismantled by Owner
Inter_NoteTemplates_Types,1544,Extra Man
Inter_NoteTemplates_Types,1545,Dismantled by Owner
Inter_Move_Types,1546,Salvage Collection
Inter_Move_Types,1547,Salvage Collection
Inter_NoteTemplates_Types,1548,Disassembly
Inter_NoteTemplates_Types,1549,Disassembly
